combination,indepent_prob,directe_cond_prob,inverse_cond_prob
2311,0.003140391,0.0008442547500398419,0.00012662679306545913,0.00014762573737510257
1213,0.003046378,0.0015070999959050355,0.00010604528227038407,0.00010282220082192877
4224,0.002921958,0.00039991638483813114,0.00016848411721906128,0.00019931703423869442
4213,0.002890463,0.0008616460195394939,0.000559248749446563,0.0005758409843188246
1124,0.002886182,0.000802691495962109,0.0001759427212941157,0.00015304192112507772
2124,0.002869414,0.0020699451992205672,0.00025903088274429643,0.0002698426132592205
4122,0.002866208,0.0023514071921771156,0.0005236247900637695,0.0005729621187161279
1242,0.002773990,0.0032901278337745935,0.00028953685378306244,0.0002422434877691385
3243,0.002761115,0.00046738829137067586,8.7706990475429e-05,7.676698618350707e-05
1324,0.002671383,0.0005643493606961626,0.0001726682552525929,0.00019410887765174134
2113,0.002661833,0.0013115573499959984,0.0028520617126652687,0.002839745340868546
1211,0.002643592,4.163736320317692e-05,0.00023202076422813595,0.00024041795188191415
1432,0.002611525,0.0006606886422379039,0.0001678078895708643,0.00011067598521239232
2134,0.002557557,0.0007296022180629145,0.0008366814974762481,0.0008677235502263616
4422,0.002503713,0.00015502336392749514,0.000101684624668078,7.421278286083013e-05
1233,0.002451244,0.0023775197974865324,0.00013958712355730506,0.00012999240675605223
1312,0.002415343,0.001717553025936461,0.00035621838362787615,0.0003816402941765702
1114,0.002387633,0.0016605338382382506,0.00030770365505088104,0.00025451338160482504
4221,0.002379963,0.0009420186639026119,0.0004852111083003246,0.00046277409068495
2421,0.002354450,0.0005742114995094701,0.00019909967735809398,0.0002334190918595446
4132,0.002349695,0.0004187634244319032,0.00027197834852787754,0.00025972010387401677
2343,0.002342539,0.00014784903270130805,0.00019139708475783557,0.00014838313216465832
4323,0.002325329,0.00016131731113679885,2.95725643937976e-05,4.074662705673242e-05
1133,0.002299405,0.0005220471857172761,0.0016355127016875678,0.0016146790819463082
1342,0.002295954,3.866855450578672e-05,9.477034315333961e-05,0.00010302619034633113
3432,0.002292985,0.0004937525775189865,0.00023058774535025025,0.00018939315655020286
1313,0.002281789,0.000586818702871593,0.0003312740452279955,0.00031196620127958447
3123,0.002240276,0.0021891398681216233,0.00020540420667348926,0.0001883605955305288
4332,0.002195606,0.0002428551825468157,3.2290108697367e-05,1.4675960727225656e-05
3312,0.002175677,0.0016360422654426812,6.303374437559165e-05,8.200149643450673e-05
4112,0.002153878,0.00033302802479015037,0.000498068924402283,0.00047950954038338423
3234,0.002131986,0.0001999559117531525,3.065862759559033e-05,1.289726692601731e-06
1143,0.002122843,0.001207436166997229,8.47076875207485e-05,1.6077963462107162e-05
3321,0.002079548,0.00048011552285348634,2.0649890654502595e-05,8.26987422679901e-06
1423,0.002057771,0.00010411911087570593,4.8762742779678413e-05,4.161250191891388e-05
4242,0.002051039,0.0006508484899009951,0.0003778485253568974,0.0003207320522676995
2412,0.002031236,0.0023299760733727685,0.0005432927169711555,0.0004894450669525748
2121,0.002013370,0.0044926529746392545,0.0007029085770648121,0.0007008688930098825
3324,0.001997718,5.44267423762553e-05,2.0602640213826604e-05,1.896558815543247e-06
2131,0.001978986,0.0004287586746049652,0.00036519245166514763,0.0003427803094660168
3313,0.001929490,0.00036623970399151697,0.0003539741871055437,0.0003394817279746287
2143,0.001915218,0.00025494939594382783,0.00017775970074103203,0.00011321648589556832
2433,0.001882914,1.3824842120430418e-05,1.7090439268673723e-05,2.068766369885556e-06
2424,0.001876691,0.0003467427590557457,0.0001946319274428053,0.00015473345323977687
2413,0.001875727,8.712044482548937e-05,6.387581979303328e-05,0.000100494718733242
3133,0.001870682,0.00023144670838593753,0.0006659136242138078,0.0006578178797831491
3231,0.001869669,0.0006751615407332638,0.00015840446739287008,0.00019340849894057197
2331,0.001863758,0.0005711938341529574,0.0001936407718237858,0.00015691454722095558
4233,0.001860111,0.0002913604676965233,2.733628703685e-05,3.482878752837019e-05
3214,0.001824316,2.430137859106606e-06,0.00010007752060800469,4.9048266699883636e-05
2334,0.001817249,3.136140124889515e-05,3.631250581408586e-05,5.446258706932297e-05
3112,0.001755463,0.002013665667652425,0.001058511875235133,0.0010745795341478158
1333,0.001754495,4.294669532588116e-05,5.461832632569193e-05,4.6325022272041905e-05
3342,0.001735463,0.000346403653842101,4.252883234261932e-05,3.4631934208700444e-05
3241,0.001698298,0.000387613540685605,9.810957117686522e-05,7.751414778724088e-05
3423,0.001691080,0.0003028047078853732,4.440768986333681e-06,4.813893068774961e-06
4211,0.001583133,0.00042382362060502466,0.0003288578427904324,0.0003065677357023686
2411,0.001570508,0.0005484599910216407,8.448291061478484e-05,0.0001211751390727538
2314,0.001510870,0.00023235189655860882,0.00022995777493810265,0.00017523428147778728
3333,0.001464410,0.00019334840853174867,9.134563420673471e-05,8.560354269980682e-05
3142,0.001456446,0.0006021587242161168,0.00015241855210596325,0.00012246738662094296
2341,0.001408691,0.00015459825114302428,0.00012110886167196314,8.388051286451663e-05
1421,0.001401330,0.00016597979005126282,0.0004381543212893667,0.00043515401940377545
1243,0.001379388,0.0011076089004859297,8.661843933691245e-05,9.670659671910014e-05
2443,0.001369196,0.0003923033999021924,1.6604315744615924e-05,2.7746691284870643e-05
1231,0.001354593,0.001404665826805748,0.00024246617459446648,0.0002201284919985736
1234,0.001347147,0.0007476765999687995,0.00016122590649047,0.00017549964276818175
1311,0.001331897,0.0003633547499194475,0.00026785588902103496,0.00027630320146995865
4312,0.001326575,0.0005148503112539921,0.00012310765738559248,0.00010046432675283614
3244,0.001306834,0.0003117650667014732,0.0001653569272655061,0.00017603472596708033
3311,0.001242133,0.00034885837347688816,5.00570276693057e-05,5.597951299921369e-05
1442,0.001219437,0.00021468212306130778,7.468168675266933e-05,8.084813035649416e-05
4111,0.001213124,0.0007864086602040361,0.0002573864262258266,0.000250401162256659
2114,0.001187580,0.0005361638454522213,0.000585506644506536,0.0006369636560076672
1343,0.001185343,0.00025959220485725844,0.00013199841739400492,0.00011216053453412078
4321,0.001184316,5.224652494989772e-05,5.530923537873161e-05,5.0454033635674665e-05
3113,0.001171334,0.00037444917422792246,0.0008090298876344488,0.00082177132770059
3111,0.001165432,0.00028213846014279423,0.00045880207357389667,0.0004617764939016274
4313,0.001157892,0.0004026924529103212,0.0003109394254636618,0.0002943828174656293
4324,0.001143339,0.00020454328611591932,5.83471208461697e-05,5.737890567472713e-05
3442,0.001107557,0.00018088391230553988,1.537377823545216e-05,1.3820761545285058e-05
4432,0.001064276,0.00019507449462612635,5.5141364490553495e-05,6.447221584802531e-05
4234,0.001055803,0.00012244750898672086,0.00011555697391215963,0.0001344952509093651
1131,0.001045093,2.9472761958017736e-05,0.0008479766750047349,0.0008678359928008153
2141,0.001037897,0.00020218302752608285,2.0717051627239767e-06,5.013441049171968e-05
1412,0.001014830,0.000824789994108027,0.0001356667050039478,0.00013339537110900368
1433,0.001003776,0.00020370513922491327,0.0001699830636114121,0.00014512511202161233
4243,0.000997674,0.0001104155848395637,0.00016463497346345208,0.0001630313794421265
3124,0.000995705,0.000925872713005405,5.816289452061649e-05,5.393533689036095e-05
1331,0.000995526,3.157059687189509e-05,0.0001777236401690294,0.00016069266310272771
4123,0.000992267,0.001147564904090127,0.00020509947712119242,0.0002217297486671369
1334,0.000940870,0.00016110038590197548,6.880303183585533e-05,7.867443019070666e-05
2344,0.000936977,1.5127623652359443e-05,1.8494236538925575e-05,1.2674394789105115e-05
1134,0.000917290,0.0001462332138125207,0.0011013927687145322,0.001058336547308769
4342,0.000911500,9.424089644959077e-05,4.429793460825212e-05,4.9811495379689283e-05
3421,0.000902205,0.000237143332326678,8.932413623693406e-05,8.950503286826229e-05
1214,0.000898879,0.0010765195839451502,4.663500487151102e-05,7.732196029516033e-05
3412,0.000897714,0.0007989449356784659,7.325814557172957e-05,6.811700811951735e-05
4423,0.000894955,6.82821938062946e-05,2.5331034312050344e-05,1.5030086712295733e-05
3343,0.000885888,3.20794070183001e-05,3.505574041527833e-05,1.963292436996003e-05
1141,0.000882638,0.0003595549729536276,0.0003373031880961326,0.0003894067326694762
3134,0.000867531,0.00015639479231009537,0.00024946339481253976,0.0002553401262190791
1424,0.000867522,7.035332684015585e-05,5.810379990393551e-05,5.783628006242271e-05
2441,0.000862156,0.0003039386916561637,3.267482016754326e-05,1.8695262104808123e-05
3143,0.000848602,4.333516307887314e-06,0.00022457853719796235,0.0001957750118598906
2434,0.000831812,8.965106656496128e-06,0.00012538867281066128,0.00011962949090636547
2431,0.000829375,0.00025446210857638183,6.826359615539181e-05,9.187199143555658e-05
4142,0.000826352,0.00016815115751371416,5.903154449271597e-05,3.711590580907824e-05
4333,0.000795955,4.901012951933335e-06,5.783457613941492e-05,4.714629392969403e-05
4231,0.000789625,0.00043977177458491556,9.211395701504827e-05,0.00010244455987117084
3433,0.000769058,3.11624675217308e-05,6.537087696299672e-05,4.6802880381887593e-05
4133,0.000766000,2.590757421333642e-05,5.70859197158933e-05,4.842017418891511e-05
4113,0.000756879,1.011774490445737e-05,0.00040841374194642535,0.00042232331131812455
3331,0.000746410,0.0002008685817011035,8.583544424802718e-05,7.25463853177696e-05
4214,0.000741942,0.00013820328540375558,7.699599728990003e-06,2.5679335752905753e-05
1411,0.000739263,0.0003081489150569025,7.51931228139917e-05,7.906017469351263e-05
3413,0.000737384,4.155558276298986e-05,5.4052322126181595e-05,5.718117452511735e-05
3121,0.000736192,0.0017948708857161702,0.00023938339327298289,0.00024711927235318034
3131,0.000727317,0.00020937707684673813,0.00014770882252085706,0.0001345543277333969
3334,0.000700245,1.892694190501541e-05,4.16144142927771e-06,4.2950450137281765e-06
1144,0.000691602,0.0002944784466911676,0.00017862982471101836,0.0001958866421630153
3411,0.000683937,0.0002863257722147693,0.00012348919458134752,0.0001286066821258575
3443,0.000670415,0.0002903707528344835,0.00014776652572096754,0.0001351586419078548
3424,0.000667768,0.0001972228997141884,0.00011342230243219058,0.00011059811434671715
1241,0.000662138,0.0007589851772148984,0.00021535115707943726,0.00022911390712487606
1413,0.000655406,9.905315610957578e-05,0.00015426794111571827,0.00015325114099504406
4131,0.000653076,0.0002005630886623502,0.0003120209006788222,0.0003023734538348682
2144,0.000639406,0.00030206019457185086,0.00010244440456622106,0.00011969900183558336
4311,0.000612861,0.00018132383982837302,8.17836755834724e-05,9.212405866874018e-05
4241,0.000604928,2.8258069165689207e-05,9.078075954107429e-05,9.589489125454956e-05
3314,0.000597906,8.026625072001783e-05,9.127208846821755e-05,7.059559451632355e-05
4412,0.000594205,0.00022544369161494856,6.718573746988571e-05,7.595806411259034e-05
2414,0.000590727,0.00018520973660094006,8.09543068853091e-06,1.9888968515975125e-06
2444,0.000588093,0.00016429557292664196,3.60840965202443e-06,3.7830589622327073e-07
1341,0.000583138,5.4144211931579926e-05,4.734930558318324e-05,6.483938652074891e-05
1443,0.000581446,0.00016937909543273424,3.78357685612452e-05,5.48919568910608e-05
1431,0.000571687,0.00011450941226774598,0.00017055329333227285,0.0001520388412176628
3341,0.000571562,8.367752368462625e-05,6.228996527641282e-05,4.852540740769081e-05
4421,0.000559085,8.670682633499975e-06,0.00011787370954325906,0.00012300532951824367
1314,0.000558951,0.0001763642750024566,6.827026490239011e-05,9.432110996275772e-05
4442,0.000518620,7.094818575890244e-05,7.418958646160704e-05,6.825850098309862e-05
1244,0.000507714,0.0005711997797336447,0.00011823337990697147,0.00011410056718077436
4334,0.000494455,0.00014702610381297175,0.0001157860941053226,0.00011649521998607681
4244,0.000471982,8.731555384466276e-06,2.4294303473049e-05,1.6972782943054003e-05
4343,0.000469125,5.665371221746007e-05,1.1741731069189244e-05,1.3248872013474117e-06
4124,0.000454094,0.00047421199313792047,9.757785061595084e-05,0.00010309530055211113
4134,0.000427294,8.374713272112528e-05,6.3608467833751e-05,6.50969383107595e-05
1344,0.000412875,1.126400913638954e-05,3.6876286167371515e-05,3.921017919712472e-05
3344,0.000408308,3.790711367683569e-05,4.502431355980015e-05,4.339234613994663e-05
4413,0.000396111,5.995926096545546e-05,2.5215749730515065e-05,3.112682873109159e-05
4331,0.000390384,6.724224046517025e-05,3.527787152548346e-05,2.441897372205883e-05
4143,0.000389678,1.8184501695578446e-05,2.248790097426163e-05,3.4389575336449068e-06
1441,0.000387661,0.00015219716466939617,1.6985249533814633e-05,3.4461814404879534e-06
3114,0.000380303,0.00029029163034676765,0.0002565166970395881,0.0002806905287837945
1434,0.000370580,2.34917200407693e-05,5.7170606484520966e-05,6.28224138584206e-05
4424,0.000369893,4.798041244636112e-05,5.4117450723146804e-05,4.776376434863233e-05
4433,0.000364491,8.016817106858045e-06,1.7452674003676867e-05,2.3057649323094092e-05
3431,0.000360705,6.0944276427849636e-05,2.2164564264491062e-05,7.717499069952161e-06
3141,0.000344643,0.0001377900539907433,2.887092714183706e-05,4.9527739121798815e-05
4114,0.000332835,8.873595731120638e-06,4.188470455650559e-05,5.823570061741588e-05
3434,0.000326357,6.241740572396251e-06,3.464701013009312e-05,3.8199907407485514e-05
4121,0.000313794,0.0009089516791973477,0.00026025753270113636,0.0002679730089928248
4314,0.000263156,6.446612033495522e-05,9.196008280353289e-06,2.321821904796936e-05
1414,0.000261652,6.564892249563838e-05,1.2875704617163744e-06,6.531085847847056e-06
4431,0.000259656,5.5959033876236706e-05,7.59047651250845e-05,7.024947937096454e-05
3414,0.000252674,4.9191622566950816e-05,3.2937074479227446e-05,2.7091508372195796e-05
4411,0.000250415,5.833071259709013e-05,5.378197459440597e-05,4.7564908725442165e-05
4443,0.000240053,5.645524597029048e-05,4.3627448232463645e-05,4.715559566892467e-05
3144,0.000232049,0.00013421317775835293,3.439311175367369e-05,4.2958666836897364e-05
3441,0.000224656,7.490595447796536e-06,8.81791669119539e-05,9.852670862224556e-05
1444,0.000211295,3.253134274616698e-05,5.312252918247679e-05,5.676655386273774e-05
4141,0.000202567,3.049434967968234e-05,1.7217389642753942e-05,3.0640467847491154e-05
4341,0.000201719,3.397590854166833e-05,7.205118841599923e-05,8.233417660997717e-05
4441,0.000196009,9.109731977826731e-05,2.6209938604326253e-05,2.2595175979818672e-05
3444,0.000187594,2.27224735838396e-05,3.556357578480326e-05,3.7886264867578956e-05
4344,0.000175067,3.8720875582161905e-06,2.0223996763985382e-05,2.3113112331932554e-05
4434,0.000152504,2.1423157905645497e-06,4.3439898140506074e-05,4.311044873091103e-05
4444,0.000124491,4.484226915031612e-05,3.366679848813023e-06,3.50248815027058e-06
4414,0.000114906,3.092399410048925e-05,4.361677210661214e-06,6.137364825878518e-06
4144,0.000104933,7.200669511180991e-05,5.18478123113714e-05,5.777273955988633e-05
